"videogamesLabel","aspectRatio","frequentlyUpdated","gameArtistLabel","gameEngineLabel","latestPreviewDate","latestPreviewVersion","latestReleaseDate","latestReleaseVersion","operatingSystemLabel","programmingLanguageLabel","resolution"
"Call of Duty: United Offensive",,,,"Call of Duty: United Offensive",,,,,,,
"Call of Duty: United Offensive",,,,"Call of Duty: United Offensive",,,,,,,
"Call of Duty: United Offensive",,,,"Call of Duty: United Offensive",,,,,,,
"Call of Duty: United Offensive",,,,"決勝時刻：聯合行動",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"كول أوف ديوتي 4: مودرن وورفير",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"コール オブ デューティ4 モダン・ウォーフェア",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"Call of Duty 4: Modern Warfare",,,,,,,
"Call of Duty 4: Modern Warfare",,,,"決勝時刻4：現代戰爭",,,,,,,
"Civilization IV: Beyond the Sword",,,,"Civilization IV: Beyond the Sword",,,,,,,
"Civilization IV: Beyond the Sword",,,,"Civilization IV: Beyond the Sword",,,,,,,
"Civilization IV: Beyond the Sword",,,,"Civilization IV: Beyond the Sword",,,,,,,
"Civilization IV: Beyond the Sword",,,,"Civilization IV: Beyond the Sword",,,,,,,
"Civilization IV: Beyond the Sword",,,,"Civilization IV: Beyond The Sword",,,,,,,
"Civilization IV: Beyond the Sword",,,,"Civilization IV: Beyond the Sword",,,,,,,
"Civilization IV: Beyond the Sword",,,,"Civilization IV: Beyond the Sword",,,,,,,
"Civilization IV: Beyond the Sword",,,,"Sid Meier’s Civilization IV: Beyond the Sword",,,,,,,
"Club Penguin",,,,"Club Penguin",,,,,,,
"Club Penguin",,,,"نادي البطريق",,,,,,,
"Club Penguin",,,,"Club Penguin",,,,,,,
"Club Penguin",,,,"Club Penguin",,,,,,,
"Club Penguin",,,,"Club Penguin",,,,,,,
"Club Penguin",,,,"Club Penguin",,,,,,,
"Club Penguin",,,,"Club Penguin",,,,,,,
"Club Penguin",,,,"Club Penguin",,,,,,,
"Club Penguin",,,,"Club Penguin",,,,,,,
"Club Penguin",,,,"企鹅俱乐部",,,,,,,
"Command & Conquer: Generals – Zero Hour",,,,"Command & Conquer: Generals – Zero Hour",,,,,,,
"Command & Conquer: Generals – Zero Hour",,,,"Command & Conquer: Generals - Zero Hour",,,,,,,
"Command & Conquer: Generals – Zero Hour",,,,"Command and Conquer: Generals - Heure H",,,,,,,
"Command & Conquer: Generals – Zero Hour",,,,"Command & Conquer: Generals – Zero Hour",,,,,,,
"Command & Conquer: Generals – Zero Hour",,,,"Command & Conquer: Generals — Zero Hour",,,,,,,
"Command & Conquer: Generals – Zero Hour",,,,"終極動員令：將軍 絕命時刻",,,,,,,
"Yggdra Unison",,,"Yggdra Unison",,,,,,,,
"Battletoads Arcade",,,"Super Battletoads",,,,,,,,
"Battletoads Arcade",,,"Battletoads (jeu vidéo, 1994)",,,,,,,,
"Battletoads Arcade",,,"Battletoads Arcade",,,,,,,,
"Chromaroma",,,,,,,,,,,
"Chōkyūkai Miracle Nine",,,,,,,,,,,
"Clans (video game)",,,,,,,,,,,
"Cubis 2",,,,,,,,,,,
"Cutie Suzuki no Ringside Angel",,,,,,,,,,,
"Cyber Knight II: Chikyū Teikoku no Yabō",,,,,,,,,,,
"Deathstar (video game)",,,,,,,,,,,
"Diaballik",,,,,,,,,,,
"Dig & Spike Volleyball",,,,,,,,,,,
"Dolucky's A-League Soccer",,,,,,,,,,,
"Dolucky no Puzzle Tour '94",,,,,,,,,,,
"Doraemon 2: SOS! Otogi no Kuni",,,,,,,,,,,
"Dossun! Ganseki Battle",,,,,,,,,,,
"Drag Racer (video game)",,,,,,,,,,,
"Dragon Ball Z Side Story: Plan to Eradicate the Saiyans",,,,,,,,,,,
"Dreams to Reality",,,,,,,,,,,
"Eagle One: Harrier Attack",,,,,,,,,,,
"Edo no Kiba",,,,,,,,,,,
"F-1 Grand Prix (video game)",,,,,,,,,,,
"F-1 Grand Prix Part II",,,,,,,,,,,
"F-1 Grand Prix Part III",,,,,,,,,,,
"FA Premier League Stars",,,,,,,,,,,
"Ghouls (video game)",,,,,,,,,,,
"Glory of Fellowland",,,,,,,,,,,
"Gunple: Gunman’s Proof",,,,,,,,,,,
"Ippatsu Gyakuten: Keiba Keirin Kyōtei",,,,,,,,,,,
"J.League '96 Dream Stadium",,,,,,,,,,,
"J.League Super Soccer '95 Jikkyō Stadium",,,,,,,,,,,
"K.S.-n-Kickin",,,,,,,,,,,
"Kid Klown in Crazy Chase",,,,,,,,,,,
"Konami Classics",,,,,,,,,,,
"Kuri Kinton",,,,,,,,,,,
"Kōryū no Mimi",,,,,,,,,,,
"Law & Order: Criminal Intent (video game)",,,,,,,,,,,
"Law & Order: Justice is Served",,,,,,,,,,,
"Major League Baseball 2K11",,,,,,,,,,,
"Mangia",,,,,,,,,,,
"Maten Densetsu: Senritsu no Ooparts",,,,,,,,,,,
"Maten no Sōmetsu",,,,,,,,,,,
"Mortimer and the Riddles of the Medallion",,,,,,,,,,,
"Nadirim",,,,,,,,,,,
"Nancy Drew: The Captive Curse",,,,,,,,,,,
"Necrodome",,,,,,,,,,,
"Oystron",,,,,,,,,,,
"PDC World Championship Darts Pro Tour",,,,,,,,,,,
"Pac-12 Football Championship Game",,,,,,,,,,,
"Pac-Man Championship Edition DX",,,,,,,,,,,
"Pinball HD",,,,,,,,,,,
"Plane Driven PD-1",,,,,,,,,,,
"Pocket Frogs",,,,,,,,,,,
"PopCap Arcade",,,,,,,,,,,
"Postal Babes",,,,,,,,,,,
"Prophecy 1: The Viking Child",,,,,,,,,,,
"ProtoGalaxy",,,,,,,,,,,
"Quadrel",,,,,,,,,,,
"Race Driver: Grid (Nintendo DS)",,,,,,,,,,,
"Racing Damashii",,,,,,,,,,,
"Raging Fighter",,,,,,,,,,,
"Ranch Rush 2",,,,,,,,,,,
"Real Heroes: Firefighter",,,,,,,,,,,
"Revenge of the Beefsteak Tomatoes",,,,,,,,,,,
"Rise of Nightmares",,,,,,,,,,,
"Robot Warlords",,,,,,,,,,,
"SCORE International Baja 1000",,,,,,,,,,,
"Satoru Nakajima F-1 Hero GB World Championship '91",,,,,,,,,,,
"Schmeiser Robo",,,,,,,,,,,
"Sega Ski Super G",,,,,,,,,,,
"Shadow Master",,,,,,,,,,,
"Sharp Shot",,,,,,,,,,,
"Shijō Saikyō League Serie A: Ace Striker",,,,,,,,,,,
"Shining Legend",,,,,,,,,,,
"Shoot Boxing World Tournament 2010",,,,,,,,,,,
"Sky Soldiers",,,,,,,,,,,
"Snake Byte",,,,,,,,,,,
"Social City",,,,,,,,,,,
"Solomon's Club",,,,,,,,,,,
"Spot: The Cool Adventure",,,,,,,,,,,
"Star Raiders (2011 video game)",,,,,,,,,,,
"Stock Car (video game)",,,,,,,,,,,
"Super Formation Soccer 96: World Club Edition",,,,,,,,,,,
"Super Mad Champ",,,,,,,,,,,
"Super Skidmarks",,,,,,,,,,,
"Swoop (1982 video game)",,,,,,,,,,,
"Taekwon-Do (video game)",,,,,,,,,,,
"Takeda Nobuhiro no Ace Striker",,,,,,,,,,,
"Takeda Nobuhiro no Super League Soccer",,,,,,,,,,,
"Tel-Tel Mahjong",,,,,,,,,,,
"Tel-Tel Stadium",,,,,,,,,,,
"The Black Bass (1986 video game)",,,,,,,,,,,
"The Flintstones: Bedrock Bowling",,,,,,,,,,,
"The Speris Legacy",,,,,,,,,,,
"Thunder Pro Wrestling Retsuden",,,,,,,,,,,
"Tony Hawk: Shred",,,,,,,,,,,
"Top Management II",,,,,,,,,,,
"UEFA Challenge",,,,,,,,,,,
"UFL Championship Game",,,,,,,,,,,
"Underfloor air distribution",,,,,,,,,,,
"Virtual Soccer",,,,,,,,,,,
"Wacky Races: Crash and Dash",,,,,,,,,,,
"Wacky Races: Mad Motors",,,,,,,,,,,
"Warring Worms",,,,,,,,,,,
"Young Sherlock: The Legacy of Doyle",,,,,,,,,,,
"Z-Out",,,,,,,,,,,
"Zan: Yasha Enbukyoku",,,,,,,,,,,
"Zenkoku Kōkō Soccer",,,,,,,,,,,
"Zenkoku Kōkō Soccer 2",,,,,,,,,,,
"Zenkoku Kōkō Soccer Senshuken '96",,,,,,,,,,,
"Citrus Bowl (game)",,,,,,,,,,,
"All Grown Up!: Express Yourself",,,,,,,,,,,
"Escape from Thunder Island",,,,,,,,,,,
"Green Farm",,,,,,,,,,,
"Three Cards to Dead Time",,,,,,,,,,,
"Tinhead (video game)",,,,,,,,,,,
"Word Worm",,,,,,,,,,,
"2011 LSU vs. Alabama football game",,,,,,,,,,,
"2012 Fiesta Bowl",,,,,,,,,,,
"2012 Orange Bowl",,,,,,,,,,,
"3D Maze Man: Amazing Adventures",,,,,,,,,,,
"Battle Rap Stars",,,,,,,,,,,
"Battle vs. Chess",,,,,,,,,,,
"BrainPipe",,,,,,,,,,,
"CardMon Hero",,,,,,,,,,,
"CastleVille",,,,,,,,,,,
"Chess with Friends",,,,,,,,,,,
"Chronicles of Mystery: The Scorpio Ritual",,,,,,,,,,,
"Chronicles of Mystery: The Tree of Life",,,,,,,,,,,
"Clan of Champions",,,,,,,,,,,
"Community policing",,,,,,,,,,,
"Cool Riders",,,,,,,,,,,
"Creature Conflict: The Clan Wars",,,,,,,,,,,
"Deadliest Warrior: Legends",,,,,,,,,,,
"Deflex",,,,,,,,,,,
"Dreadfleet",,,,,,,,,,,
"Eliminator Boat Duel",,,,,,,,,,,
"Exploit (video game)",,,,,,,,,,,
"Freakyforms: Your Creations, Alive!",,,,,,,,,,,
"GoatUp",,,,,,,,,,,
"Gunfighter: The Legend of Jesse James",,,,,,,,,,,
"Gunfighter II: Revenge of Jesse James",,,,,,,,,,,
"Highland Warriors",,,,,,,,,,,
"Joe Danger 2: The Movie",,,,,,,,,,,
"Katamari Amore",,,,,,,,,,,
"Kingdom Under Fire: A War of Heroes",,,,,,,,,,,
"Lyric Legend",,,,,,,,,,,
"Manky (video game)",,,,,,,,,,,
"MegaGlest",,,,,,,,,,,
"Merchant Prince II",,,,,,,,,,,
"My Little Pony: Pinkie Pie's Party",,,,,,,,,,,
"My Little Pony: Twilight Sparkle, Teacher for a Day",,,,,,,,,,,
"NFL Blitz (2012 video game)",,,,,,,,,,,
"Nancy Drew: Tomb of the Lost Queen",,,,,,,,,,,
"Pixie Hollow (video game)",,,,,,,,,,,
"Quasar (video game)",,,,,,,,,,,
"Romance of the Three Kingdoms 12",,,,,,,,,,,
"Salmon Run (video game)",,,,,,,,,,,
"Scene It? Bright Lights! Big Screen!",,,,,,,,,,,
"Scribblenauts Remix",,,,,,,,,,,
"Sierra Championship Boxing",,,,,,,,,,,
"Space Defender",,,,,,,,,,,
"Squish 'em",,,,,,,,,,,
"Straw (card game)",,,,,,,,,,,
"Super Family Gelände",,,,,,,,,,,
"Super Shot Soccer",,,,,,,,,,,
"Supremacy MMA",,,,,,,,,,,
"Swapnote",,,,,,,,,,,
"The Great Khan Game",,,,,,,,,,,
"The Sims 3 (smartphone video game)",,,,,,,,,,,
"The UnderGarden",,,,,,,,,,,
"Top Players' Tennis",,,,,,,,,,,
"Touch My Katamari",,,,,,,,,,,
"War of the Grail",,,,,,,,,,,
"Warco",,,,,,,,,,,
"Warhammer 40,000: Kill Team",,,,,,,,,,,
"Wave Rally",,,,,,,,,,,
"Wayout",,,,,,,,,,,
"Xtreme Sports (video game)",,,,,,,,,,,
"YU-NO: A girl who chants love at the bound of this world",,,,,,,,,,,
"Yu-Gi-Oh! The Dawn of Destiny",,,,,,,,,,,
"Saracen Joust",,,,,,,,,,,
"Steal the Flingsock",,,,,,,,,,,
"Arctic Moves",,,,,,,,,,,
"Far East of Eden Zero",,,,,,,,,,,
"Gradius III",,,,,,,,,,,
"La víbora de la mar",,,,,,,,,,,
"Super Robot Wars Gaiden: Masō Kishin – The Lord Of Elemental",,,,,,,,,,,
"UFO Robo Dangar",,,,,,,,,,,
"European Championship 1992",,,,,,,,,,,
"Julepe",,,,,,,,,,,
"NFL Quarterback Club 97",,,,,,,,,,,
"Saint Seiya: The Sanctuary",,,,,,,,,,,
"Diamond Mind",,,,,,,,,,,
"Farfallino alphabet",,,,,,,,,,,
"Jack Nicklaus 4",,,,,,,,,,,
"TattsLotto",,,,,,,,,,,
"Thunee",,,,,,,,,,,
"Alsós",,,,,,,,,,,
"Battle Cattle: The Card Game",,,,,,,,,,,
"47th Grey Cup",,,,,,,,,,,
"Dream Craft",,,,,,,,,,,
"Frege's Puzzle",,,,,,,,,,,
"Grave Robbers from Outer Space",,,,,,,,,,,
"List of Tales of Symphonia characters",,,,,,,,,,,
"Microgame",,,,,,,,,,,
"Soul competency",,,,,,,,,,,
"Star Probe",,,,,,,,,,,
"Strict differentiability",,,,,,,,,,,
"The Last Crusade",,,,,,,,,,,
"Tékumel: Empire of the Petal Throne",,,,,,,,,,,
"9×25mm Mauser",,,,,,,,,,,
"Stochastic game",,,,,,,,,,,
".270 Winchester Short Magnum",,,,,,,,,,,
"Hardware Trojan",,,,,,,,,,,
"Icosian game",,,,,,,,,,,
"Looney Tunes (1992 video game)",,,,,,,,,,,
"Neolttwigi",,,,,,,,,,,
"Tokyo Crash Mobs",,,,,,,,,,,
"Western Hemisphere Shorebird Reserve Network",,,,,,,,,,,
"Wikiracing",,,,,,,,,,,
"77th Grey Cup",,,,,,,,,,,
"Carcassonne: The City",,,,,,,,,,,
"Dense Pack",,,,,,,,,,,
"Doraemon 2: Nobita to Hikari no Shinden",,,,,,,,,,,
"GridWars",,,,,,,,,,,
"Life as a BlackMan",,,,,,,,,,,
"NASCAR Racing 2",,,,,,,,,,,
"Sarbloh Warriors",,,,,,,,,,,
"Scribbage",,,,,,,,,,,
"Steel Talons",,,,,,,,,,,
"Trend following",,,,,,,,,,,
"Unexploded Cow",,,,,,,,,,,
"Virtual battlefield",,,,,,,,,,,
"Makura-Nage",,,,,,,,,,,
"Strangle (options)",,,,,,,,,,,
"Minister for the Maison du Roi",,,,,,,,,,,
"4.5×26mm MKR",,,,,,,,,,,
"45th Grey Cup",,,,,,,,,,,
"49th Grey Cup",,,,,,,,,,,
"78th Grey Cup",,,,,,,,,,,
"Comparatio",,,,,,,,,,,
"Dixie Rotary Bowl",,,,,,,,,,,
"Europa Universalis (board game)",,,,,,,,,,,
"Mikio Oda Memorial International Amateur Athletic Game",,,,,,,,,,,
"NASCAR Racing Season 96",,,,,,,,,,,
"Necktie paradox",,,,,,,,,,,
"Project Revolution (video game)",,,,,,,,,,,
"The Return of Heracles",,,,,,,,,,,
"Third-party technique",,,,,,,,,,,
"Zheng Fen",,,,,,,,,,,
"1978 VFL Grand Final",,,,,,,,,,,
"1982 VFL Grand Final",,,,,,,,,,,
"1988 VFL Grand Final",,,,,,,,,,,
"6.5mm Creedmoor",,,,,,,,,,,
"Ant on a rubber rope",,,,,,,,,,,
"List of highways numbered 1D",,,,,,,,,,,
"Ninety-nine (addition card game)",,,,,,,,,,,
"Adventurewagen",,,,,,,,,,,
"ULEB Cup 2007–08 Final",,,,,,,,,,,
"Italy '90 Soccer",,,,,,,,,,,
"1923 VFL Grand Final",,,,,,,,,,,
"1967 VFL Grand Final",,,,,,,,,,,
"1969 VFL Grand Final",,,,,,,,,,,
"1971 VFL Grand Final",,,,,,,,,,,
"1976 VFL Grand Final",,,,,,,,,,,
"1983 VFL Grand Final",,,,,,,,,,,
"1984 VFL Grand Final",,,,,,,,,,,
"1985 VFL Grand Final",,,,,,,,,,,
"1986 VFL Grand Final",,,,,,,,,,,
"7.62mm UKM",,,,,,,,,,,
"7mm Weatherby Magnum",,,,,,,,,,,
"Battle for the Rag",,,,,,,,,,,
"Konane",,,,,,,,,,,
"Ladder toss",,,,,,,,,,,
"List of highways numbered 12D",,,,,,,,,,,
"List of highways numbered 18D",,,,,,,,,,,
"List of highways numbered 20D",,,,,,,,,,,
"List of highways numbered 31D",,,,,,,,,,,
"Magnolia Bowl",,,,,,,,,,,
"Advanced Destroyer Simulator",,,,,,,,,,,
"7mm Winchester Short Magnum",,,,,,,,,,,
"1913 VFL Grand Final",,,,,,,,,,,
"1941 VFL Grand Final",,,,,,,,,,,
"1958 VFL Grand Final",,,,,,,,,,,
"1972 VFL Grand Final",,,,,,,,,,,
"EWU–UM Governors Cup",,,,,,,,,,,
"Egg of Columbus (tangram puzzle)",,,,,,,,,,,
"Ice hockey in the United Kingdom",,,,,,,,,,,
"Hack Slap",,,,,,,,,,,
"Treasure Trap",,,,,,,,,,,
"Indoor Bowl",,,,,,,,,,,
"Pirates at Ocean's Edge",,,,,,,,,,,
"Rate contract",,,,,,,,,,,
"The Ocean Hunter",,,,,,,,,,,
"Cabo (game)",,,,,,,,,,,
"Chromino",,,,,,,,,,,
"Major League Baseball wild-card game",,,,,,,,,,,
"Reflective listening",,,,,,,,,,,
"2015 Cactus Bowl",,,,,,,,,,,
"2015 Citrus Bowl",,,,,,,,,,,
"2015 WNBA All-Star Game",,,,,,,,,,,
"Ambraser Hofjagdspiel",,,,,,,,,,,
"Hook-a-duck",,,,,,,,,,,
"Pulse-Doppler signal processing",,,,,,,,,,,
"Vertically scrolling video game",,,,,,,,,,,
"Wargame Construction Set III: Age of Rifles 1846-1905",,,,,,,,,,,
"1993 Florida State vs. Notre Dame football game",,,,,,,,,,,
"Bratz: The Movie (video game)",,,,,,,,,,,
"Deathmaze",,,,,,,,,,,
"Hillbilly 100",,,,,,,,,,,
"List of Shinkyoku Sōkai Polyphonica characters",,,,,,,,,,,
"One-Handed Solitaire",,,,,,,,,,,
"Running-fight game",,,,,,,,,,,
"Track access controller",,,,,,,,,,,
"1985 Holiday Bowl",,,,,,,,,,,
"1987 Freedom Bowl",,,,,,,,,,,
"1993 Florida Citrus Bowl",,,,,,,,,,,
"1993 Holiday Bowl",,,,,,,,,,,
"2008 Insight Bowl",,,,,,,,,,,
"1939 Cotton Bowl Classic",,,,,,,,,,,
"Ashta Chamma (board game)",,,,,,,,,,,
"Battle of the Blue",,,,,,,,,,,
"Indian Marriage",,,,,,,,,,,
"Parasitic castration",,,,,,,,,,,
"Picture the Impossible",,,,,,,,,,,
"Ring toss",,,,,,,,,,,
"Babes With Blades",,,,,,,,,,,
"Bait bazi",,,,,,,,,,,
"Circle City Classic",,,,,,,,,,,
"Citizen X (video game)",,,,,,,,,,,
"Credit cycle",,,,,,,,,,,
"Development of Spore",,,,,,,,,,,
"Form and content",,,,,,,,,,,
"Human knot",,,,,,,,,,,
"Kay 1024",,,,,,,,,,,
"Lambda 8300",,,,,,,,,,,
"PC 8300",,,,,,,,,,,
"Power 3000",,,,,,,,,,,
"Robik",,,,,,,,,,,
"Sim City: The Card Game",,,,,,,,,,,
"Star Fleet I: The War Begins",,,,,,,,,,,
"18 Wheeler: American Pro Trucker",,,,,,,,,,,
"AIKA Online",,,,,,,,,,,
"AIMAll",,,,,,,,,,,
"APEX (video game)",,,,,,,,,,,
"Adventure (1982 video game)",,,,,,,,,,,
"Adventure (Atari 2600)",,,,,,,,,,,
"Adventure game",,,,,,,,,,,
"Airborne Ranger",,,,,,,,,,,
"Alien Front Online",,,,,,,,,,,
"Aliens Versus Predator: Extinction",,,,,,,,,,,
"Amida (video game)",,,,,,,,,,,
"Ani-Mayhem",,,,,,,,,,,
"Anomaly: Warzone Earth",,,,,,,,,,,
"Another World (video game)",,,,,,,,,,,
"Anti-Monopoly",,,,,,,,,,,
"Aquarius (game)",,,,,,,,,,,
"Arcadia (card game)",,,,,,,,,,,
"Arcadia (video game)",,,,,,,,,,,
"Arcadians (video game)",,,,,,,,,,,
"Ascension: Chronicle of the Godslayer",,,,,,,,,,,
"Ashen (2004 video game)",,,,,,,,,,,
"Asphalt 8: Airborne",,,,,,,,,,,
"Assassin (game)",,,,,,,,,,,
"Assassin (video game)",,,,,,,,,,,
"Atari 2600 homebrew",,,,,,,,,,,
"Atom (video game)",,,,,,,,,,,
"Attack from Mars",,,,,,,,,,,
"Attrition warfare",,,,,,,,,,,
"Audition Online",,,,,,,,,,,
"BCS National Championship Game",,,,,,,,,,,
"Backfire!",,,,,,,,,,,
"Bacon (card game)",,,,,,,,,,,
"Baja: Edge of Control",,,,,,,,,,,
"Banshee (video game)",,,,,,,,,,,
"Barbie (1984 video game)",,,,,,,,,,,
"Barbie (1991 video game)",,,,,,,,,,,
"Bat-and-ball games",,,,,,,,,,,
"Batman (1986 video game)",,,,,,,,,,,
"Batman (1990 arcade game)",,,,,,,,,,,
"Batman (2013 arcade game)",,,,,,,,,,,
"Batuque (game)",,,,,,,,,,,
"Beatmania IIDX 17: Sirius",,,,,,,,,,,
"Beyond the Supernatural",,,,,,,,,,,
"Big Crunch",,,,,,,,,,,
"Bit.Trip Runner",,,,,,,,,,,
"Bit part",,,,,,,,,,,
"Black Belt (video game)",,,,,,,,,,,
"Blob (video game)",,,,,,,,,,,
"Blood Money (video game)",,,,,,,,,,,
"Bound (video game)",,,,,,,,,,,
"Bridge whist",,,,,,,,,,,
"British Bulldog (game)",,,,,,,,,,,
"Bubbles (video game)",,,,,,,,,,,
"Butterfly (game)",,,,,,,,,,,
"CAT (magazine)",,,,,,,,,,,
"CSR Racing",,,,,,,,,,,
"Cadaver (video game)",,,,,,,,,,,
"Cadwallon (role-playing game)",,,,,,,,,,,
"Calamity (board game)",,,,,,,,,,,
"Call of Duty: Infinite Warfare",,,,,,,,,,,
"Camp Granada",,,,,,,,,,,
"Camping (game)",,,,,,,,,,,
"Caps (drinking game)",,,,,,,,,,,
"Cards Against Humanity",,,,,,,,,,,
"Castle Falkenstein (role-playing game)",,,,,,,,,,,
"Castlevania: The Adventure",,,,,,,,,,,
"Checkered Flag (video game)",,,,,,,,,,,
"Chess Titans",,,,,,,,,,,
"Chief procurement officer",,,,,,,,,,,
"Chill (role-playing game)",,,,,,,,,,,
"Chill (video game)",,,,,,,,,,,
"Classic Empire",,,,,,,,,,,
"Close Combat: First to Fight",,,,,,,,,,,
"Close Combat (video game)",,,,,,,,,,,
"Cloud (video game)",,,,,,,,,,,
"Colossal Cave Adventure",,,,,,,,,,,
"Combat Flight Simulator WWII Europe Series",,,,,,,,,,,
"Command & Conquer: Red Alert",,,,,,,,,,,
"Command & Conquer: Yuri's Revenge",,,,,,,,,,,
"Conan: Hall of Volta",,,,,,,,,,,
"Conan: The Mysteries of Time",,,,,,,,,,,
"Conan (2004 video game)",,,,,,,,,,,
"DmC: Devil May Cry",,,"دي إم سي ديفل ماي كراي","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC Devil May Cry","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"ディーエムシー デビルメイクライ","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC：惡魔獵人","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"دي إم سي ديفل ماي كراي","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"ディーエムシー デビルメイクライ","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC：惡魔獵人","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"دي إم سي ديفل ماي كراي","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"ディーエムシー デビルメイクライ","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC：惡魔獵人","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"دي إم سي ديفل ماي كراي","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"ディーエムシー デビルメイクライ","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC：惡魔獵人","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"دي إم سي ديفل ماي كراي","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"ディーエムシー デビルメイクライ","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC: Devil May Cry","DmC: Devil May Cry",,,,,,,
"DmC: Devil May Cry",,,"DmC：惡魔獵人","DmC: Devil May Cry",,,,,,,
